dex_num,key,name,base_species,forme,types,abilities,base_stats,prevo,evolves_to,evo_type,evo_level,evo_item,evo_condition,form_flags,required_item,required_move,required_ability,battle_only,changes_from,has_learnset_entry,levelup_move_count_runtime,wild_moves_lvl50,generate_pokemon_lvl50,generate_error,catch_info_runtime_exact,catch_info_data_exists,gain_info_runtime_exact,gain_info_data_exists,ability_entity_metadata_linked,missing_categories,notes
598,Ferrothorn,Ferrothorn,,,Grass/Steel,Iron Barbs|Anticipation,hp=74/atk=94/def=131/spa=54/spd=116/spe=20,Ferroseed,,,40,,,,,,,,,True,17,gyroball|ironhead|powerwhip|ingrain,True,,True,True,True,True,False,,
599,Klink,Klink,,,Steel,Plus|Minus|Clear Body,hp=40/atk=55/def=70/spa=45/spd=60/spe=30,,Klang,,,,,,,,,,,True,15,shiftgear|metalsound|mirrorshot|geargrind,True,,True,True,True,True,False,,
600,Klang,Klang,,,Steel,Plus|Minus|Clear Body,hp=60/atk=80/def=95/spa=70/spd=85/spe=50,Klink,Klinklang,,38,,,,,,,,,True,15,metalsound|shiftgear|mirrorshot|geargrind,True,,True,True,True,True,False,,
601,Klinklang,Klinklang,,,Steel,Plus|Minus|Clear Body,hp=60/atk=100/def=115/spa=70/spd=85/spe=90,Klang,,,49,,,,,,,,,True,18,metalsound|shiftgear|mirrorshot|geargrind,True,,True,True,True,True,False,,
602,Tynamo,Tynamo,,,Electric,Levitate,hp=35/atk=55/def=40/spa=45/spd=40/spe=60,,Eelektrik,,,,,,,,,,,True,4,chargebeam|spark|thunderwave|tackle,True,,True,True,True,True,False,,
603,Eelektrik,Eelektrik,,,Electric,Levitate,hp=65/atk=85/def=70/spa=75/spd=70/spe=40,Tynamo,Eelektross,,39,,,,,,,,,True,15,thunderbolt|discharge|chargebeam|spark,True,,True,True,True,True,False,,
604,Eelektross,Eelektross,,,Electric,Levitate,hp=85/atk=115/def=80/spa=105/spd=80/spe=50,Eelektrik,,useItem,,Thunder Stone,,,,,,,,True,11,wildcharge|discharge|iondeluge|zapcannon,True,,True,True,True,True,False,,
605,Elgyem,Elgyem,,,Psychic,Telepathy|Synchronize|Analytic,hp=55/atk=55/def=55/spa=85/spd=55/spe=30,,Beheeyem,,,,,,,,,,,True,19,guardsplit|powersplit|calmmind|psychic,True,,True,True,True,True,False,,
606,Beheeyem,Beheeyem,,,Psychic,Telepathy|Synchronize|Analytic,hp=75/atk=75/def=75/spa=125/spd=95/spe=40,Elgyem,,,42,,,,,,,,,True,20,calmmind|psychic|zenheadbutt|imprison,True,,True,True,True,True,False,,
607,Litwick,Litwick,,,Ghost/Fire,Flash Fire|Flame Body|Infiltrator,hp=50/atk=30/def=55/spa=65/spd=55/spe=20,,Lampent,,,,,,,,,,,True,17,shadowball|curse|inferno|nightshade,True,,True,True,True,True,False,,
608,Lampent,Lampent,,,Ghost/Fire,Flash Fire|Flame Body|Infiltrator,hp=60/atk=40/def=60/spa=95/spd=60/spe=55,Litwick,Chandelure,,41,,,,,,,,,True,17,curse|inferno|shadowball|nightshade,True,,True,True,True,True,False,,
609,Chandelure,Chandelure,,,Ghost/Fire,Flash Fire|Flame Body|Infiltrator,hp=60/atk=55/def=90/spa=145/spd=90/spe=80,Lampent,,useItem,,Dusk Stone,,,,,,,,True,17,astonish|confuseray|curse|ember,True,,True,True,True,True,False,,
610,Axew,Axew,,,Dragon,Rivalry|Mold Breaker|Unnerve,hp=46/atk=87/def=60/spa=30/spd=40/spe=57,,Fraxure,,,,,,,,,,,True,21,outrage|dragonpulse|dragondance|dualchop,True,,True,True,True,True,False,,
611,Fraxure,Fraxure,,,Dragon,Rivalry|Mold Breaker|Unnerve,hp=66/atk=117/def=70/spa=40/spd=50/spe=67,Axew,Haxorus,,38,,,,,,,,,True,21,outrage|dragonpulse|dragondance|dualchop,True,,True,True,True,True,False,,
612,Haxorus,Haxorus,,,Dragon,Rivalry|Mold Breaker|Unnerve,hp=76/atk=147/def=90/spa=60/spd=70/spe=97,Fraxure,,,48,,,,,,,,,True,21,outrage|dragonpulse|dragondance|dualchop,True,,True,True,True,True,False,,
613,Cubchoo,Cubchoo,,,Ice,Snow Cloak|Slush Rush|Rattled,hp=55/atk=70/def=40/spa=60/spd=40/spe=40,,Beartic,,,,,,,,,,,True,18,hail|blizzard|sheercold|snowscape,True,,True,True,True,True,False,,
614,Beartic,Beartic,,,Ice,Snow Cloak|Slush Rush|Swift Swim,hp=95/atk=130/def=80/spa=70/spd=80/spe=50,Cubchoo,,,37,,,,,,,,,True,22,sheercold|blizzard|iciclecrash|hail,True,,True,True,True,True,False,,
615,Cryogonal,Cryogonal,,,Ice,Levitate,hp=80/atk=50/def=50/spa=95/spd=135/spe=105,,,,,,,,,,,,,True,21,freezedry|icebeam|aurorabeam|haze,True,,True,True,True,True,False,,
616,Shelmet,Shelmet,,,Bug,Hydration|Shell Armor|Overcoat,hp=50/atk=40/def=85/spa=40/spd=65/spe=25,,Accelgor,,,,,,,,,,,True,16,bugbuzz|strugglebug|leechlife|guardswap,True,,True,True,True,True,False,evolution_trade_not_supported:Accelgor,Accelgor: trade evolution not supported
617,Accelgor,Accelgor,,,Bug,Hydration|Sticky Hold|Unburden,hp=80/atk=70/def=40/spa=100/spd=60/spe=145,Shelmet,,trade,,,with a Karrablast,,,,,,,True,24,bugbuzz|uturn|strugglebug|leechlife,True,,True,True,True,True,False,,
618,Stunfisk,Stunfisk,,,Ground/Electric,Static|Limber|Sand Veil,hp=109/atk=66/def=84/spa=81/spd=99/spe=32,,,,,,,,,,,,,True,20,discharge|thunderbolt|electricterrain|mudbomb,True,,True,True,True,True,False,,
618,Stunfiskgalar,Stunfisk-Galar,Stunfisk,Galar,Ground/Steel,Mimicry,hp=109/atk=81/def=99/spa=66/spd=84/spe=32,,,,,,,baseSpecies|forme=Galar,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
619,Mienfoo,Mienfoo,,,Fighting,Inner Focus|Regenerator|Reckless,hp=45/atk=85/def=50/spa=55/spd=50/spe=65,,Mienshao,,,,,,,,,,,True,18,highjumpkick|quickguard|aurasphere|jumpkick,True,,True,True,True,True,False,,
620,Mienshao,Mienshao,,,Fighting,Inner Focus|Regenerator|Reckless,hp=65/atk=125/def=60/spa=95/spd=60/spe=105,Mienfoo,,,50,,,,,,,,,True,19,aurasphere|jumpkick|drainpunch|forcepalm,True,,True,True,True,True,False,,
621,Druddigon,Druddigon,,,Dragon,Rough Skin|Sheer Force|Mold Breaker,hp=77/atk=120/def=90/spa=60/spd=90/spe=48,,,,,,,,,,,,,True,18,outrage|dragontail|dragonclaw|dragonrage,True,,True,True,True,True,False,,
622,Golett,Golett,,,Ground/Ghost,Iron Fist|Klutz|No Guard,hp=59/atk=74/def=50/spa=35/spd=50/spe=35,,Golurk,,,,,,,,,,,True,19,earthquake|curse|phantomforce|nightshade,True,,True,True,True,True,False,,
623,Golurk,Golurk,,,Ground/Ghost,Iron Fist|Klutz|No Guard,hp=89/atk=124/def=80/spa=55/spd=80/spe=55,Golett,,,43,,,,,,,,,True,20,earthquake|curse|phantomforce|nightshade,True,,True,True,True,True,False,,
624,Pawniard,Pawniard,,,Dark/Steel,Defiant|Inner Focus|Pressure,hp=45/atk=85/def=70/spa=40/spd=40/spe=60,,Bisharp,,,,,,,,,,,True,18,nightslash|irondefense|embargo|metalsound,True,,True,True,True,True,False,,
625,Bisharp,Bisharp,,,Dark/Steel,Defiant|Inner Focus|Pressure,hp=65/atk=125/def=100/spa=60/spd=70/spe=70,Pawniard,Kingambit,,52,,,,,,,,,True,19,nightslash|irondefense|embargo|metalsound,True,,True,True,True,True,False,evolution_other_not_supported:Kingambit,Kingambit: other not supported
626,Bouffalant,Bouffalant,,,Normal,Reckless|Sap Sipper|Soundproof,hp=95/atk=110/def=95/spa=40/spd=95/spe=55,,,,,,,,,,,,,True,16,thrash|swordsdance|headcharge|focusenergy,True,,True,True,True,True,False,,
627,Rufflet,Rufflet,,,Normal/Flying,Keen Eye|Sheer Force|Hustle,hp=70/atk=83/def=50/spa=37/spd=50/spe=60,,Braviary|Braviary-Hisui,,,,,,,,,,,True,16,skydrop|crushclaw|whirlwind|airslash,True,,True,True,True,True,False,evolution_target_not_resolved_by_current_lookup:Braviary-Hisui; evolution_branching_selection_partial,Braviary-Hisui: current evolution lookup cannot resolve canonical/form name branching evolution selection is only partial
628,Braviary,Braviary,,,Normal/Flying,Keen Eye|Sheer Force|Defiant,hp=100/atk=123/def=75/spa=57/spd=75/spe=80,Rufflet,,,54,,,,,,,,,True,18,skydrop|crushclaw|whirlwind|airslash,True,,True,True,True,True,False,,
628,Braviaryhisui,Braviary-Hisui,Braviary,Hisui,Psychic/Flying,Keen Eye|Sheer Force|Tinted Lens,hp=110/atk=83/def=70/spa=112/spd=70/spe=65,Rufflet,,,54,,,baseSpecies|forme=Hisui,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
629,Vullaby,Vullaby,,,Dark/Flying,Big Pecks|Overcoat|Weak Armor,hp=70/atk=55/def=75/spa=45/spd=65/spe=60,,Mandibuzz,,,,,,,,,,,True,19,embargo|darkpulse|airslash|tailwind,True,,True,True,True,True,False,,
630,Mandibuzz,Mandibuzz,,,Dark/Flying,Big Pecks|Overcoat|Weak Armor,hp=110/atk=65/def=105/spa=55/spd=95/spe=80,Vullaby,,,54,,,,,,,,,True,22,embargo|darkpulse|airslash|tailwind,True,,True,True,True,True,False,,
631,Heatmor,Heatmor,,,Fire,Gluttony|Flash Fire|White Smoke,hp=85/atk=97/def=66/spa=105/spd=66/spe=65,,,,,,,,,,,,,True,20,firespin|flamethrower|firelash|flameburst,True,,True,True,True,True,False,,
632,Durant,Durant,,,Bug/Steel,Swarm|Hustle|Truant,hp=58/atk=109/def=112/spa=48/spd=48/spe=109,,,,,,,,,,,,,True,16,irondefense|ironhead|xscissor|metalsound,True,,True,True,True,True,False,,
633,Deino,Deino,,,Dark/Dragon,Hustle,hp=52/atk=65/def=50/spa=45/spd=50/spe=38,,Zweilous,,,,,,,,,,,True,18,dragonrush|dragonpulse|crunch|dragonbreath,True,,True,True,True,True,False,,
634,Zweilous,Zweilous,,,Dark/Dragon,Hustle,hp=72/atk=85/def=70/spa=65/spd=70/spe=58,Deino,Hydreigon,,50,,,,,,,,,True,19,dragonrush|dragonpulse|crunch|dragonbreath,True,,True,True,True,True,False,,
635,Hydreigon,Hydreigon,,,Dark/Dragon,Levitate,hp=92/atk=105/def=90/spa=125/spd=90/spe=98,Zweilous,,,64,,,,,,,,,True,21,dragonrush|dragonpulse|crunch|dragonbreath,True,,True,True,True,True,False,,
636,Larvesta,Larvesta,,,Bug/Fire,Flame Body|Swarm,hp=55/atk=85/def=55/spa=50/spd=55/spe=60,,Volcarona,,,,,,,,,,,True,15,bugbuzz|bugbite|leechlife|flamecharge,True,,True,True,True,True,False,,
637,Volcarona,Volcarona,,,Bug/Fire,Flame Body|Swarm,hp=85/atk=60/def=65/spa=135/spd=105/spe=100,Larvesta,,,59,,,,,,,,,True,25,silverwind|heatwave|bugbuzz|leechlife,True,,True,True,True,True,False,,
638,Cobalion,Cobalion,,,Steel/Fighting,Justified,hp=91/atk=90/def=129/spa=90/spd=72/spe=108,,,,,,,,,,,,,True,14,sacredsword|quickguard|ironhead|metalburst,True,,True,True,True,True,False,,
639,Terrakion,Terrakion,,,Rock/Fighting,Justified,hp=91/atk=129/def=90/spa=72/spd=90/spe=108,,,,,,,,,,,,,True,14,sacredsword|quickguard|rockslide|doublekick,True,,True,True,True,True,False,,
640,Virizion,Virizion,,,Grass/Fighting,Justified,hp=91/atk=90/def=72/spa=90/spd=129/spe=108,,,,,,,,,,,,,True,15,sacredsword|quickguard|synthesis|gigadrain,True,,True,True,True,True,False,,
641,Tornadus,Tornadus,,,Flying,Prankster|Defiant,hp=79/atk=115/def=70/spa=125/spd=80/spe=111,,,,,,,,,,,,,True,19,tailwind|airslash|aircutter|gust,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
641,Tornadustherian,Tornadus-Therian,Tornadus,Therian,Flying,Regenerator,hp=79/atk=100/def=80/spa=110/spd=90/spe=121,,,,,,,baseSpecies|forme=Therian|changesFrom,,,,,Tornadus,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
642,Thundurus,Thundurus,,,Electric/Flying,Prankster|Defiant,hp=79/atk=115/def=70/spa=125/spd=80/spe=111,,,,,,,,,,,,,True,21,charge|discharge|voltswitch|shockwave,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
642,Thundurustherian,Thundurus-Therian,Thundurus,Therian,Electric/Flying,Volt Absorb,hp=79/atk=105/def=70/spa=145/spd=80/spe=101,,,,,,,baseSpecies|forme=Therian|changesFrom,,,,,Thundurus,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
643,Reshiram,Reshiram,,,Dragon/Fire,Turboblaze,hp=100/atk=120/def=100/spa=150/spd=120/spe=90,,,,,,,,,,,,,True,16,fusionflare|flamethrower|dragonpulse|dragonbreath,True,,True,True,True,True,False,,
644,Zekrom,Zekrom,,,Dragon/Electric,Teravolt,hp=100/atk=150/def=120/spa=120/spd=100/spe=90,,,,,,,,,,,,,True,16,fusionbolt|thunderbolt|dragonclaw|dragonbreath,True,,True,True,True,True,False,,
645,Landorus,Landorus,,,Ground/Flying,Sand Force|Sheer Force,hp=89/atk=125/def=90/spa=115/spd=80/spe=101,,,,,,,,,,,,,True,21,earthquake|earthpower|bulldoze|fissure,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
645,Landorustherian,Landorus-Therian,Landorus,Therian,Ground/Flying,Intimidate,hp=89/atk=145/def=90/spa=105/spd=80/spe=91,,,,,,,baseSpecies|forme=Therian|changesFrom,,,,,Landorus,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
646,Kyurem,Kyurem,,,Dragon/Ice,Pressure,hp=125/atk=130/def=90/spa=130/spd=90/spe=95,,,,,,,,,,,,,True,17,glaciate|icebeam|dragonbreath|dragonpulse,True,,True,True,True,True,False,,
646,Kyuremblack,Kyurem-Black,Kyurem,Black,Dragon/Ice,Teravolt,hp=125/atk=170/def=100/spa=120/spd=90/spe=95,,,,,,,baseSpecies|forme=Black|changesFrom,,,,,Kyurem,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
646,Kyuremwhite,Kyurem-White,Kyurem,White,Dragon/Ice,Turboblaze,hp=125/atk=120/def=90/spa=170/spd=100/spe=95,,,,,,,baseSpecies|forme=White|changesFrom,,,,,Kyurem,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
647,Keldeo,Keldeo,,,Water/Fighting,Justified,hp=91/atk=72/def=90/spa=129/spd=90/spe=108,,,,,,,,,,,,,True,15,sacredsword|aquatail|doublekick|quickguard,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
647,Keldeoresolute,Keldeo-Resolute,Keldeo,Resolute,Water/Fighting,Justified,hp=91/atk=72/def=90/spa=129/spd=90/spe=108,,,,,,,baseSpecies|forme=Resolute|changesFrom|requiredMove,,Secret Sword,,,Keldeo,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
648,Meloetta,Meloetta,,,Normal/Psychic,Serene Grace,hp=100/atk=77/def=77/spa=128/spd=128/spe=90,,,,,,,,,,,,,True,16,relicsong|echoedvoice|psybeam|teeterdance,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
648,Meloettapirouette,Meloetta-Pirouette,Meloetta,Pirouette,Normal/Fighting,Serene Grace,hp=100/atk=128/def=90/spa=77/spd=77/spe=128,,,,,,,baseSpecies|forme=Pirouette|battleOnly|requiredMove,,Relic Song,,Meloetta,,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
649,Genesect,Genesect,,,Bug/Steel,Download,hp=71/atk=120/def=95/spa=120/spd=95/spe=99,,,,,,,,,,,,,True,20,xscissor|signalbeam|metalsound|magnetbomb,True,,True,True,True,True,False,,
649,Genesectburn,Genesect-Burn,Genesect,Burn,Bug/Steel,Download,hp=71/atk=120/def=95/spa=120/spd=95/spe=99,,,,,,,baseSpecies|forme=Burn|changesFrom|requiredItem,Burn Drive,,,,Genesect,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing,
649,Genesectchill,Genesect-Chill,Genesect,Chill,Bug/Steel,Download,hp=71/atk=120/def=95/spa=120/spd=95/spe=99,,,,,,,baseSpecies|forme=Chill|changesFrom|requiredItem,Chill Drive,,,,Genesect,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing,
649,Genesectdouse,Genesect-Douse,Genesect,Douse,Bug/Steel,Download,hp=71/atk=120/def=95/spa=120/spd=95/spe=99,,,,,,,baseSpecies|forme=Douse|changesFrom|requiredItem,Douse Drive,,,,Genesect,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing,
649,Genesectshock,Genesect-Shock,Genesect,Shock,Bug/Steel,Download,hp=71/atk=120/def=95/spa=120/spd=95/spe=99,,,,,,,baseSpecies|forme=Shock|changesFrom|requiredItem,Shock Drive,,,,Genesect,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing,
650,Chespin,Chespin,,,Grass,Overgrow|Bulletproof,hp=56/atk=61/def=65/spa=48/spd=45/spe=38,,Quilladin,,,,,,,,,,,True,14,woodhammer|seedbomb|leechseed|vinewhip,True,,True,True,True,True,False,,
651,Quilladin,Quilladin,,,Grass,Overgrow|Bulletproof,hp=61/atk=78/def=95/spa=56/spd=58/spe=57,Chespin,Chesnaught,,16,,,,,,,,,True,15,seedbomb|needlearm|leechseed|vinewhip,True,,True,True,True,True,False,,
652,Chesnaught,Chesnaught,,,Grass/Fighting,Overgrow|Bulletproof,hp=88/atk=107/def=122/spa=74/spd=75/spe=64,Quilladin,,,36,,,,,,,,,True,20,bulkup|spikyshield|seedbomb|needlearm,True,,True,True,True,True,False,,
653,Fennekin,Fennekin,,,Fire,Blaze|Magician,hp=40/atk=45/def=40/spa=62/spd=60/spe=60,,Braixen,,,,,,,,,,,True,16,fireblast|sunnyday|willowisp|flamethrower,True,,True,True,True,True,False,,
654,Braixen,Braixen,,,Fire,Blaze|Magician,hp=59/atk=59/def=58/spa=90/spd=70/spe=73,Fennekin,Delphox,,16,,,,,,,,,True,16,willowisp|flamethrower|firespin|flamecharge,True,,True,True,True,True,False,,
655,Delphox,Delphox,,,Fire/Psychic,Blaze|Magician,hp=75/atk=69/def=72/spa=114/spd=100/spe=104,Braixen,,,36,,,,,,,,,True,21,willowisp|flamethrower|psyshock|mysticalfire,True,,True,True,True,True,False,,
656,Froakie,Froakie,,,Water,Torrent|Protean,hp=41/atk=56/def=40/spa=62/spd=44/spe=71,,Frogadier,,,,,,,,,,,True,15,hydropump|waterpulse|bubble|watergun,True,,True,True,True,True,False,,
657,Frogadier,Frogadier,,,Water,Torrent|Protean,hp=54/atk=63/def=52/spa=83/spd=56/spe=97,Froakie,Greninja,,16,,,,,,,,,True,15,waterpulse|bubble|watergun|doubleteam,True,,True,True,True,True,False,,
658,Greninja,Greninja,,,Water/Dark,Torrent|Protean|Battle Bond,hp=72/atk=95/def=67/spa=103/spd=71/spe=122,Frogadier,,,36,,,,,,,,,True,21,watershuriken|feintattack|waterpulse|bubble,True,,True,True,True,True,False,,
658,Greninjaash,Greninja-Ash,Greninja,Ash,Water/Dark,Battle Bond,hp=72/atk=145/def=67/spa=153/spd=71/spe=132,,,,,,,baseSpecies|forme=Ash|battleOnly|requiredAbility,,,Battle Bond,Greninja-Bond,,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
658,Greninjabond,Greninja-Bond,Greninja,Bond,Water/Dark,Battle Bond,hp=72/atk=95/def=67/spa=103/spd=71/spe=122,,,,,,,baseSpecies|forme=Bond,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
659,Bunnelby,Bunnelby,,,Normal,Pickup|Cheek Pouch|Huge Power,hp=38/atk=36/def=38/spa=32/spd=36/spe=57,,Diggersby,,,,,,,,,,,True,19,facade|superfang|swordsdance|takedown,True,,True,True,True,True,False,,
660,Diggersby,Diggersby,,,Normal/Ground,Pickup|Cheek Pouch|Huge Power,hp=85/atk=56/def=77/spa=50/spd=77/spe=78,Bunnelby,,,20,,,,,,,,,True,21,earthquake|superfang|swordsdance|takedown,True,,True,True,True,True,False,,
661,Fletchling,Fletchling,,,Normal/Flying,Big Pecks|Gale Wings,hp=45/atk=50/def=43/spa=40/spd=38/spe=62,,Fletchinder,,,,,,,,,,,True,17,fly|roost|tailwind|mefirst,True,,True,True,True,True,False,,
662,Fletchinder,Fletchinder,,,Fire/Flying,Flame Body|Gale Wings,hp=62/atk=73/def=55/spa=56/spd=52/spe=84,Fletchling,Talonflame,,17,,,,,,,,,True,18,tailwind|acrobatics|flamecharge|aerialace,True,,True,True,True,True,False,,
663,Talonflame,Talonflame,,,Fire/Flying,Flame Body|Gale Wings,hp=78/atk=81/def=71/spa=74/spd=69/spe=126,Fletchinder,,,35,,,,,,,,,True,20,tailwind|acrobatics|flamecharge|aerialace,True,,True,True,True,True,False,,
664,Scatterbug,Scatterbug,,,Bug,Shield Dust|Compound Eyes|Friend Guard,hp=38/atk=35/def=40/spa=27/spd=25/spe=35,,Spewpa,,,,,,,,,,,True,4,bugbite|stringshot|stunspore|tackle,True,,True,True,True,True,False,,
665,Spewpa,Spewpa,,,Bug,Shed Skin|Friend Guard,hp=45/atk=22/def=60/spa=27/spd=30/spe=29,Scatterbug,Vivillon|Vivillon-Fancy,,9,,,,,,,,,True,2,Tackle|harden,True,,True,True,True,True,False,evolution_target_not_resolved_by_current_lookup:Vivillon-Fancy; evolution_branching_selection_partial,Vivillon-Fancy: current evolution lookup cannot resolve canonical/form name branching evolution selection is only partial
666,Vivillon,Vivillon,,,Bug/Flying,Shield Dust|Compound Eyes|Friend Guard,hp=80/atk=52/def=50/spa=90/spd=50/spe=89,Spewpa,,,12,,,,,,,,,True,15,hurricane|quiverdance|bugbuzz|strugglebug,True,,True,True,True,True,False,,
666,Vivillonfancy,Vivillon-Fancy,Vivillon,Fancy,Bug/Flying,Shield Dust|Compound Eyes|Friend Guard,hp=80/atk=52/def=50/spa=90/spd=50/spe=89,Spewpa,,,12,,,baseSpecies|forme=Fancy,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
666,Vivillonpokeball,Vivillon-Pokeball,Vivillon,Pokeball,Bug/Flying,Shield Dust|Compound Eyes|Friend Guard,hp=80/atk=52/def=50/spa=90/spd=50/spe=89,,,,,,,baseSpecies|forme=Pokeball,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
667,Litleo,Litleo,,,Fire/Normal,Rivalry|Unnerve|Moxie,hp=62/atk=50/def=58/spa=73/spd=54/spe=72,,Pyroar,,,,,,,,,,,True,15,overheat|incinerate|hypervoice|flamethrower,True,,True,True,True,True,False,,
668,Pyroar,Pyroar,,,Fire/Normal,Rivalry|Unnerve|Moxie,hp=86/atk=68/def=72/spa=109/spd=66/spe=106,Litleo,,,35,,,,,,,,,True,16,hypervoice|flamethrower|echoedvoice|endeavor,True,,True,True,True,True,False,,
