dex_key,name,num,type,category,base_power,accuracy,pp,priority,target,flags,coverage_status,mechanics,contract_count,contracts,callbacks,is_nonstandard
poltergeist,Poltergeist,809,Ghost,Physical,110,90,5,0,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; damage; random_branch,0,,onTry=Poltergeist.onTry; onTryHit=Poltergeist.onTryHit,
Poltergeist,Poltergeist,809,Ghost,Physical,110,90,5,0,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; damage; random_branch,0,,onTry=Poltergeist.onTry; onTryHit=Poltergeist.onTryHit,
populationbomb,Population Bomb,860,Normal,Physical,20,90,10,0,normal,contact; mirror; protect; slicing,mechanic_contract,damage; random_branch,0,,,
Populationbomb,Population Bomb,860,Normal,Physical,20,90,10,0,normal,contact; mirror; protect; slicing,mechanic_contract,damage; random_branch,0,,,
pounce,Pounce,884,Bug,Physical,50,100,20,0,normal,contact; mirror; protect,mechanic_contract,damage; secondary_effect; stat_boost,0,,,
Pounce,Pounce,884,Bug,Physical,50,100,20,0,normal,contact; mirror; protect,mechanic_contract,damage; secondary_effect; stat_boost,0,,,
pound,Pound,1,Normal,Physical,40,100,35,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage,0,,,
Pound,Pound,1,Normal,Physical,40,100,35,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage,0,,,
powder,Powder,600,Bug,Status,0,100,20,1,normal,bypasssub; metronome; mirror; powder; protect; reflectable,mechanic_contract,priority; volatile,0,,,Past
Powder,Powder,600,Bug,Status,0,100,20,1,normal,bypasssub; metronome; mirror; powder; protect; reflectable,mechanic_contract,priority; volatile,0,,,Past
powdersnow,Powder Snow,181,Ice,Special,40,100,25,0,allAdjacentFoes,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; status_outcome,0,,,
Powdersnow,Powder Snow,181,Ice,Special,40,100,25,0,allAdjacentFoes,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; status_outcome,0,,,
powergem,Power Gem,408,Rock,Special,80,100,20,0,normal,metronome; mirror; protect,mechanic_contract,damage,0,,,
Powergem,Power Gem,408,Rock,Special,80,100,20,0,normal,metronome; mirror; protect,mechanic_contract,damage,0,,,
powershift,Power Shift,829,Normal,Status,0,True,10,0,self,snatch,mechanic_contract,volatile,0,,,Unobtainable
Powershift,Power Shift,829,Normal,Status,0,True,10,0,self,snatch,mechanic_contract,volatile,0,,,Unobtainable
powersplit,Power Split,471,Psychic,Status,0,True,10,0,normal,allyanim; metronome; protect,explicit_contract,callback_behavior,1,power split averages raw offensive stats,onHit=Powersplit.onHit,
Powersplit,Power Split,471,Psychic,Status,0,True,10,0,normal,allyanim; metronome; protect,explicit_contract,callback_behavior,1,power split averages raw offensive stats,onHit=Powersplit.onHit,
powerswap,Power Swap,384,Psychic,Status,0,True,10,0,normal,allyanim; bypasssub; metronome; mirror; protect,explicit_contract,callback_behavior,1,power swap exchanges attack stat stages,onHit=Powerswap.onHit,
Powerswap,Power Swap,384,Psychic,Status,0,True,10,0,normal,allyanim; bypasssub; metronome; mirror; protect,explicit_contract,callback_behavior,1,power swap exchanges attack stat stages,onHit=Powerswap.onHit,
powertrick,Power Trick,379,Psychic,Status,0,True,10,0,self,metronome; snatch,mechanic_contract,volatile,0,,,
Powertrick,Power Trick,379,Psychic,Status,0,True,10,0,self,metronome; snatch,mechanic_contract,volatile,0,,,
powertrip,Power Trip,681,Dark,Physical,20,100,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Powertrip.basePowerCallback,
Powertrip,Power Trip,681,Dark,Physical,20,100,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Powertrip.basePowerCallback,
poweruppunch,Power-Up Punch,612,Fighting,Physical,40,100,20,0,normal,contact; metronome; mirror; protect; punch,mechanic_contract,damage; secondary_effect,0,,,Past
Poweruppunch,Power-Up Punch,612,Fighting,Physical,40,100,20,0,normal,contact; metronome; mirror; protect; punch,mechanic_contract,damage; secondary_effect,0,,,Past
powerwhip,Power Whip,438,Grass,Physical,120,85,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; random_branch,0,,,
Powerwhip,Power Whip,438,Grass,Physical,120,85,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; random_branch,0,,,
precipiceblades,Precipice Blades,619,Ground,Physical,120,85,10,0,allAdjacentFoes,mirror; nonsky; protect,mechanic_contract,damage; random_branch,0,,,
Precipiceblades,Precipice Blades,619,Ground,Physical,120,85,10,0,allAdjacentFoes,mirror; nonsky; protect,mechanic_contract,damage; random_branch,0,,,
present,Present,217,Normal,Physical,0,90,15,0,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; random_branch,0,,onModifyMove=Present.onModifyMove,
Present,Present,217,Normal,Physical,0,90,15,0,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; random_branch,0,,onModifyMove=Present.onModifyMove,
prismaticlaser,Prismatic Laser,711,Psychic,Special,160,100,10,0,normal,metronome; mirror; protect; recharge,mechanic_contract,damage; volatile,0,,,
Prismaticlaser,Prismatic Laser,711,Psychic,Special,160,100,10,0,normal,metronome; mirror; protect; recharge,mechanic_contract,damage; volatile,0,,,
protect,Protect,182,Normal,Status,0,True,10,4,self,failcopycat; noassist,mechanic_contract,callback_behavior; priority; volatile,0,,onHit=Protect.onHit; onPrepareHit=Protect.onPrepareHit,
Protect,Protect,182,Normal,Status,0,True,10,4,self,failcopycat; noassist,mechanic_contract,callback_behavior; priority; volatile,0,,onHit=Protect.onHit; onPrepareHit=Protect.onPrepareHit,
psybeam,Psybeam,60,Psychic,Special,65,100,20,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; volatile,0,,,
Psybeam,Psybeam,60,Psychic,Special,65,100,20,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; volatile,0,,,
psyblade,Psyblade,875,Psychic,Physical,80,100,15,0,normal,contact; metronome; mirror; protect; slicing,mechanic_contract,callback_behavior; callback_damage; damage,0,,onBasePower=Psyblade.onBasePower,
Psyblade,Psyblade,875,Psychic,Physical,80,100,15,0,normal,contact; metronome; mirror; protect; slicing,mechanic_contract,callback_behavior; callback_damage; damage,0,,onBasePower=Psyblade.onBasePower,
psychic,Psychic,94,Psychic,Special,90,100,10,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; stat_boost,0,,,
Psychic,Psychic,94,Psychic,Special,90,100,10,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; stat_boost,0,,,
psychicfangs,Psychic Fangs,706,Psychic,Physical,85,100,10,0,normal,bite; contact; metronome; mirror; protect,mechanic_contract,callback_behavior; damage,0,,onTryHit=Psychicfangs.onTryHit,
Psychicfangs,Psychic Fangs,706,Psychic,Physical,85,100,10,0,normal,bite; contact; metronome; mirror; protect,mechanic_contract,callback_behavior; damage,0,,onTryHit=Psychicfangs.onTryHit,
psychicnoise,Psychic Noise,917,Psychic,Special,75,100,10,0,normal,bypasssub; metronome; mirror; protect; sound,mechanic_contract,damage; secondary_effect; volatile,0,,,
Psychicnoise,Psychic Noise,917,Psychic,Special,75,100,10,0,normal,bypasssub; metronome; mirror; protect; sound,mechanic_contract,damage; secondary_effect; volatile,0,,,
psychicterrain,Psychic Terrain,678,Psychic,Status,0,True,10,0,all,metronome; nonsky,mechanic_contract,field_condition; terrain,0,,,
Psychicterrain,Psychic Terrain,678,Psychic,Status,0,True,10,0,all,metronome; nonsky,mechanic_contract,field_condition; terrain,0,,,
psychoboost,Psycho Boost,354,Psychic,Special,140,90,5,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; stat_boost,0,,,
Psychoboost,Psycho Boost,354,Psychic,Special,140,90,5,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; stat_boost,0,,,
psychocut,Psycho Cut,427,Psychic,Physical,70,100,20,0,normal,metronome; mirror; protect; slicing,mechanic_contract,damage,0,,,
Psychocut,Psycho Cut,427,Psychic,Physical,70,100,20,0,normal,metronome; mirror; protect; slicing,mechanic_contract,damage,0,,,
psychoshift,Psycho Shift,375,Psychic,Status,0,100,10,0,normal,metronome; mirror; protect,explicit_contract,callback_behavior,1,psycho shift transfers the user's status,onTryHit=Psychoshift.onTryHit,Past
Psychoshift,Psycho Shift,375,Psychic,Status,0,100,10,0,normal,metronome; mirror; protect,explicit_contract,callback_behavior,1,psycho shift transfers the user's status,onTryHit=Psychoshift.onTryHit,Past
psychup,Psych Up,244,Normal,Status,0,True,10,0,normal,allyanim; bypasssub; metronome,explicit_contract,callback_behavior,1,psych up copies the target stat stages,onHit=Psychup.onHit,
Psychup,Psych Up,244,Normal,Status,0,True,10,0,normal,allyanim; bypasssub; metronome,explicit_contract,callback_behavior,1,psych up copies the target stat stages,onHit=Psychup.onHit,
psyshieldbash,Psyshield Bash,828,Psychic,Physical,70,90,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect,0,,,
Psyshieldbash,Psyshield Bash,828,Psychic,Physical,70,90,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect,0,,,
psyshock,Psyshock,473,Psychic,Special,80,100,10,0,normal,metronome; mirror; protect,mechanic_contract,damage,0,,,
Psyshock,Psyshock,473,Psychic,Special,80,100,10,0,normal,metronome; mirror; protect,mechanic_contract,damage,0,,,
psystrike,Psystrike,540,Psychic,Special,100,100,10,0,normal,metronome; mirror; protect,mechanic_contract,damage,0,,,
Psystrike,Psystrike,540,Psychic,Special,100,100,10,0,normal,metronome; mirror; protect,mechanic_contract,damage,0,,,
psywave,Psywave,149,Psychic,Special,0,100,15,0,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage,0,,damageCallback=Psywave.damageCallback,Past
Psywave,Psywave,149,Psychic,Special,0,100,15,0,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage,0,,damageCallback=Psywave.damageCallback,Past
pulverizingpancake,Pulverizing Pancake,701,Normal,Physical,210,True,1,0,normal,contact,mechanic_contract,damage,0,,,Past
Pulverizingpancake,Pulverizing Pancake,701,Normal,Physical,210,True,1,0,normal,contact,mechanic_contract,damage,0,,,Past
punishment,Punishment,386,Dark,Physical,0,100,5,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage,0,,basePowerCallback=Punishment.basePowerCallback,Past
Punishment,Punishment,386,Dark,Physical,0,100,5,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage,0,,basePowerCallback=Punishment.basePowerCallback,Past
purify,Purify,685,Poison,Status,0,True,20,0,normal,heal; metronome; protect; reflectable,explicit_contract,callback_behavior,1,purify cures target status and heals the user,onHit=Purify.onHit,Past
Purify,Purify,685,Poison,Status,0,True,20,0,normal,heal; metronome; protect; reflectable,explicit_contract,callback_behavior,1,purify cures target status and heals the user,onHit=Purify.onHit,Past
pursuit,Pursuit,228,Dark,Physical,40,100,20,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Pursuit.basePowerCallback; onModifyMove=Pursuit.onModifyMove; onTryHit=Pursuit.onTryHit,Past
Pursuit,Pursuit,228,Dark,Physical,40,100,20,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Pursuit.basePowerCallback; onModifyMove=Pursuit.onModifyMove; onTryHit=Pursuit.onTryHit,Past
pyroball,Pyro Ball,780,Fire,Physical,120,90,5,0,normal,bullet; defrost; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; status_outcome,0,,,
Pyroball,Pyro Ball,780,Fire,Physical,120,90,5,0,normal,bullet; defrost; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; status_outcome,0,,,
quash,Quash,511,Dark,Status,0,100,15,0,normal,mirror; protect,explicit_contract,callback_behavior,1,quash marks the target to act last,onHit=Quash.onHit,
Quash,Quash,511,Dark,Status,0,100,15,0,normal,mirror; protect,explicit_contract,callback_behavior,1,quash marks the target to act last,onHit=Quash.onHit,
quickattack,Quick Attack,98,Normal,Physical,40,100,30,1,normal,contact; metronome; mirror; protect,explicit_contract,damage; priority,1,quick attack priority can move before faster tackle,,
Quickattack,Quick Attack,98,Normal,Physical,40,100,30,1,normal,contact; metronome; mirror; protect,explicit_contract,damage; priority,1,quick attack priority can move before faster tackle,,
quickguard,Quick Guard,501,Fighting,Status,0,True,15,3,allySide,snatch,mechanic_contract,callback_behavior; priority; side_condition,0,,onTry=Quickguard.onTry,
Quickguard,Quick Guard,501,Fighting,Status,0,True,15,3,allySide,snatch,mechanic_contract,callback_behavior; priority; side_condition,0,,onTry=Quickguard.onTry,
quiverdance,Quiver Dance,483,Bug,Status,0,True,20,0,self,dance; metronome; snatch,mechanic_contract,stat_boost,0,,,
Quiverdance,Quiver Dance,483,Bug,Status,0,True,20,0,self,dance; metronome; snatch,mechanic_contract,stat_boost,0,,,
rage,Rage,99,Normal,Physical,20,100,20,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; volatile,0,,,Past
Rage,Rage,99,Normal,Physical,20,100,20,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; volatile,0,,,Past
ragefist,Rage Fist,889,Ghost,Physical,50,100,10,0,normal,contact; mirror; protect; punch,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Ragefist.basePowerCallback,
Ragefist,Rage Fist,889,Ghost,Physical,50,100,10,0,normal,contact; mirror; protect; punch,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Ragefist.basePowerCallback,
ragepowder,Rage Powder,476,Bug,Status,0,True,20,2,self,failcopycat; noassist; powder,mechanic_contract,callback_behavior; priority; volatile,0,,onTry=Ragepowder.onTry,
Ragepowder,Rage Powder,476,Bug,Status,0,True,20,2,self,failcopycat; noassist; powder,mechanic_contract,callback_behavior; priority; volatile,0,,onTry=Ragepowder.onTry,
ragingbull,Raging Bull,873,Normal,Physical,90,100,10,0,normal,contact; mirror; protect,mechanic_contract,callback_behavior; damage,0,,onModifyType=Ragingbull.onModifyType; onTryHit=Ragingbull.onTryHit,
Ragingbull,Raging Bull,873,Normal,Physical,90,100,10,0,normal,contact; mirror; protect,mechanic_contract,callback_behavior; damage,0,,onModifyType=Ragingbull.onModifyType; onTryHit=Ragingbull.onTryHit,
ragingfury,Raging Fury,833,Fire,Physical,120,100,10,0,randomNormal,mirror; protect,mechanic_contract,callback_behavior; damage; volatile,0,,onAfterMove=Ragingfury.onAfterMove,
Ragingfury,Raging Fury,833,Fire,Physical,120,100,10,0,randomNormal,mirror; protect,mechanic_contract,callback_behavior; damage; volatile,0,,onAfterMove=Ragingfury.onAfterMove,
raindance,Rain Dance,240,Water,Status,0,True,5,0,all,metronome,mechanic_contract,weather,0,,,
Raindance,Rain Dance,240,Water,Status,0,True,5,0,all,metronome,mechanic_contract,weather,0,,,
rapidspin,Rapid Spin,229,Normal,Physical,50,100,40,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; damage; secondary_effect,0,,onAfterHit=Rapidspin.onAfterHit; onAfterSubDamage=Rapidspin.onAfterSubDamage,
Rapidspin,Rapid Spin,229,Normal,Physical,50,100,40,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; damage; secondary_effect,0,,onAfterHit=Rapidspin.onAfterHit; onAfterSubDamage=Rapidspin.onAfterSubDamage,
razorleaf,Razor Leaf,75,Grass,Physical,55,95,25,0,allAdjacentFoes,metronome; mirror; protect; slicing,mechanic_contract,damage; random_branch,0,,,
Razorleaf,Razor Leaf,75,Grass,Physical,55,95,25,0,allAdjacentFoes,metronome; mirror; protect; slicing,mechanic_contract,damage; random_branch,0,,,
razorshell,Razor Shell,534,Water,Physical,75,95,10,0,normal,contact; metronome; mirror; protect; slicing,mechanic_contract,damage; random_branch; secondary_effect; stat_boost,0,,,
Razorshell,Razor Shell,534,Water,Physical,75,95,10,0,normal,contact; metronome; mirror; protect; slicing,mechanic_contract,damage; random_branch; secondary_effect; stat_boost,0,,,
razorwind,Razor Wind,13,Normal,Special,80,100,10,0,allAdjacentFoes,charge; failinstruct; metronome; mirror; nosleeptalk; protect,mechanic_contract,callback_behavior; damage,0,,onTryMove=Razorwind.onTryMove,Past
Razorwind,Razor Wind,13,Normal,Special,80,100,10,0,allAdjacentFoes,charge; failinstruct; metronome; mirror; nosleeptalk; protect,mechanic_contract,callback_behavior; damage,0,,onTryMove=Razorwind.onTryMove,Past
recover,Recover,105,Normal,Status,0,True,5,0,self,heal; metronome; snatch,explicit_contract,healing,1,recover restores half max hp,,
